30184;Косьминка, Прохоровский район, Белгородская обл.;Косьминка, Прохоровский район;Белгородская обл.;;0.00;;309037
30185;Котляров, Красногвардейский район, Белгородская об;Котляров, Красногвардейский район;Белгородская обл.;;0.00;;309904
30186;Кочегуры, Черянский район, Белгородская обл.;Кочегуры, Черянский район;Белгородская обл.;;0.00;;309591
30187;Кочетовка, Ивнянский район, Белгородская обл.;Кочетовка, Ивнянский район;Белгородская обл.;;0.00;;309133
30188;Кочкино, Валуйский район, Белгородская обл.;Кочкино, Валуйский район;Белгородская обл.;;0.00;;309980
30189;Кошлаково, Шебекинский район, Белгородская обл.;Кошлаково, Шебекинский район;Белгородская обл.;;0.00;;309252
30190;Кошмановка, Корочанский район, Белгородская обл.;Кошмановка, Корочанский район;Белгородская обл.;;0.00;;
30191;Кощеево, Корочанский район, Белгородская обл.;Кощеево, Корочанский район;Белгородская обл.;;0.00;;309223
30192;Кощин, Корочанский район, Белгородская обл.;Кощин, Корочанский район;Белгородская обл.;;0.00;;000001
30193;Кравцов, Красногвардейский район, Белгородская обл;Кравцов, Красногвардейский район;Белгородская обл.;;0.00;;309911
17046;Крапивенские Дворы, Яковлевский р-н, Белгородская ;Крапивенские Дворы, Яковлевский р-н;Белгородская обл.;;no limit;;309061
30194;Крапивное, Шебекинский район, Белгородская обл.;Крапивное, Шебекинский район;Белгородская обл.;;0.00;;309267
30195;Крапивное, Яковлевский район, Белгородская обл.;Крапивное, Яковлевский район;Белгородская обл.;;0.00;;309061
30196;Красиво, Борисовский район, Белгородская обл.;Красиво, Борисовский район;Белгородская обл.;;0.00;;309366
30197;Красивый, Волоконовский район, Белгородская обл.;Красивый, Волоконовский район;Белгородская обл.;;0.00;;
30198;Красная Звезда, Черянский район, Белгородская обл.;Красная Звезда, Черянский район;Белгородская обл.;;0.00;;309591
30199;Красная Каменка, Новооскольский район, Белгородска;Красная Каменка, Новооскольский район;Белгородская обл.;;0.00;;309624
30200;Красная Нива, Белгородский район, Белгородская обл;Красная Нива, Белгородский район;Белгородская обл.;;0.00;;308592
30201;Красная Нива, Волоконовский район, Белгородская об;Красная Нива, Волоконовский район;Белгородская обл.;;0.00;;309661
30204;Красная Поляна, Ивнянский район, Белгородская обл.;Красная Поляна, Ивнянский район;Белгородская обл.;;0.00;;309118
30202;Красная Поляна, Черянский район, Белгородская обл.;Красная Поляна, Черянский район;Белгородская обл.;;0.00;;309591
30203;Красная Поляна, Шебекинский район, Белгородская об;Красная Поляна, Шебекинский район;Белгородская обл.;;0.00;;309288
30205;Красная Степь, Корочанский район, Белгородская обл;Красная Степь, Корочанский район;Белгородская обл.;;0.00;;309214
2066;Красная Яруга, Краснояружский р-н, Белгородская об;Красная Яруга, Краснояружский р-н;Белгородская обл.;;no limit;Krasnaya YAruga, Belgorodskaya obl.;309420,309421
30206;Красное Городище, Волоконовский район, Белгородска;Красное Городище, Волоконовский район;Белгородская обл.;;0.00;;309661
30207;Красное Знамя, Прохоровский район, Белгородская об;Красное Знамя, Прохоровский район;Белгородская обл.;;0.00;;309035
30208;Красное Подгороднее, Яковлевский район, Белгородск;Красное Подгороднее, Яковлевский район;Белгородская обл.;;0.00;;309087
30210;Красное, Алексеевский район, Белгородская обл.;Красное, Алексеевский район;Белгородская обл.;;0.00;;309814
17047;Красное, Белгородский р-н, Белгородская обл.;Красное, Белгородский р-н;Белгородская обл.;;no limit;;309870
30211;Красное, Красненский район, Белгородская обл.;Красное, Красненский район;Белгородская обл.;;0.00;;
30212;Красное, Красногвардейский район, Белгородская обл;Красное, Красногвардейский район;Белгородская обл.;;0.00;;309924
30213;Красное, Прохоровский район, Белгородская обл.;Красное, Прохоровский район;Белгородская обл.;;0.00;;309021
30209;Красное, Шебекинский район, Белгородская обл.;Красное, Шебекинский район;Белгородская обл.;;0.00;;309271
30214;Красное, Яковлевский район, Белгородская обл.;Красное, Яковлевский район;Белгородская обл.;;0.00;;309074
30215;Краснокрестьянский, Ракитянский район, Белгородска;Краснокрестьянский, Ракитянский район;Белгородская обл.;;0.00;;000001
30216;Красноорловский, Краснояружский район, Белгородска;Красноорловский, Краснояружский район;Белгородская обл.;;0.00;;309423
30217;Красный Восток, Яковлевский район, Белгородская об;Красный Восток, Яковлевский район;Белгородская обл.;;0.00;;309060
30218;Красный Выселок, Черянский район, Белгородская обл;Красный Выселок, Черянский район;Белгородская обл.;;0.00;;000001
30219;Красный Куток, Борисовский район, Белгородская обл;Красный Куток, Борисовский район;Белгородская обл.;;0.00;;309354
30220;Красный Май, Корочанский район, Белгородская обл.;Красный Май, Корочанский район;Белгородская обл.;;0.00;;309207
17048;Красный Октябрь, Белгородский р-н, Белгородская об;Красный Октябрь, Белгородский р-н;Белгородская обл.;;no limit;;308591
30221;Красный Остров, Черянский район, Белгородская обл.;Красный Остров, Черянский район;Белгородская обл.;;0.00;;000001
30222;Красный Отрожек, Яковлевский район, Белгородская о;Красный Отрожек, Яковлевский район;Белгородская обл.;;0.00;;
30223;Красный Пахарь, Волоконовский район, Белгородская ;Красный Пахарь, Волоконовский район;Белгородская обл.;;0.00;;309670
30224;Красный Пахарь, Корочанский район, Белгородская об;Красный Пахарь, Корочанский район;Белгородская обл.;;0.00;;309237
30228;Красный, Белгородский район, Белгородская обл.;Красный, Белгородский район;Белгородская обл.;;0.00;;308593
30225;Красный, Корочанский район, Белгородская обл.;Красный, Корочанский район;Белгородская обл.;;0.00;;309237
30226;Красный, Ракитянский район, Белгородская обл.;Красный, Ракитянский район;Белгородская обл.;;0.00;;309302
30227;Красный, Шебекинский район, Белгородская обл.;Красный, Шебекинский район;Белгородская обл.;;0.00;;309285
30229;Крепацкий, Шебекинский район, Белгородская обл.;Крепацкий, Шебекинский район;Белгородская обл.;;0.00;;309281
30230;Крестов, Яковлевский район, Белгородская обл.;Крестов, Яковлевский район;Белгородская обл.;;0.00;;309095
30231;Крестовое, Белгородский район, Белгородская обл.;Крестовое, Белгородский район;Белгородская обл.;;0.00;;308592
30232;Кривая Роща, Ракитянский район, Белгородская обл.;Кривая Роща, Ракитянский район;Белгородская обл.;;0.00;;000001
30233;Кривой, Корочанский район, Белгородская обл.;Кривой, Корочанский район;Белгородская обл.;;0.00;;309216
30234;Кривошеевка, Прохоровский район, Белгородская обл.;Кривошеевка, Прохоровский район;Белгородская обл.;;0.00;;309015
30235;Кривцово, Яковлевский район, Белгородская обл.;Кривцово, Яковлевский район;Белгородская обл.;;0.00;;309052
30236;Кривые Балки, Прохоровский район, Белгородская обл;Кривые Балки, Прохоровский район;Белгородская обл.;;0.00;;309025
30238;Криничное, Волоконовский район, Белгородская обл.;Криничное, Волоконовский район;Белгородская обл.;;0.00;;309672
30237;Криничное, Ракитянский район, Белгородская обл.;Криничное, Ракитянский район;Белгородская обл.;;0.00;;
30239;Криничный, Новооскольский район, Белгородская обл.;Криничный, Новооскольский район;Белгородская обл.;;0.00;;
30240;Крисаново, Краснояружский район, Белгородская обл.;Крисаново, Краснояружский район;Белгородская обл.;;0.00;;309425
30241;Кругленькое, Корочанский район, Белгородская обл.;Кругленькое, Корочанский район;Белгородская обл.;;0.00;;309216
30242;Круглое, Красненский район, Белгородская обл.;Круглое, Красненский район;Белгородская обл.;;0.00;;309873
17049;Крутой Лог, Белгородский р-н, Белгородская обл.;Крутой Лог, Белгородский р-н;Белгородская обл.;;no limit;;308541
30243;Крутой, Ровеньской район, Белгородская обл.;Крутой, Ровеньской район;Белгородская обл.;;0.00;;309750
30244;Крученый, Корочанский район, Белгородская обл.;Крученый, Корочанский район;Белгородская обл.;;0.00;;
30245;Крюк, Новооскольский район, Белгородская обл.;Крюк, Новооскольский район;Белгородская обл.;;0.00;;309602
30246;Крюково, Борисовский район, Белгородская обл.;Крюково, Борисовский район;Белгородская обл.;;0.00;;309369
30247;Крюково, Яковлевский район, Белгородская обл.;Крюково, Яковлевский район;Белгородская обл.;;0.00;;309055
30248;Кубраки, Вейделевский район, Белгородская обл.;Кубраки, Вейделевский район;Белгородская обл.;;0.00;;309732
30249;Кугутки, Прохоровский район, Белгородская обл.;Кугутки, Прохоровский район;Белгородская обл.;;0.00;;309028
30250;Кудрин, Прохоровский район, Белгородская обл.;Кудрин, Прохоровский район;Белгородская обл.;;0.00;;000001
30251;Кузнецовка, Валуйский район, Белгородская обл.;Кузнецовка, Валуйский район;Белгородская обл.;;0.00;;309952
30252;Кукаречин, Алексеевский район, Белгородская обл.;Кукаречин, Алексеевский район;Белгородская обл.;;0.00;;309824
30253;Кукуевка, Валуйский район, Белгородская обл.;Кукуевка, Валуйский район;Белгородская обл.;;0.00;;309971
30254;Кулевка, Новооскольский район, Белгородская обл.;Кулевка, Новооскольский район;Белгородская обл.;;0.00;;309601
30255;Кулешов, Алексеевский район, Белгородская обл.;Кулешов, Алексеевский район;Белгородская обл.;;0.00;;309825
30256;Кулешовка, Красногвардейский район, Белгородская о;Кулешовка, Красногвардейский район;Белгородская обл.;;0.00;;309903
30257;Куликовы Липяги, Вейделевский район, Белгородская ;Куликовы Липяги, Вейделевский район;Белгородская обл.;;0.00;;309722
30258;Кулиновка станция, Борисовский район, Белгородская;Кулиновка станция, Борисовский район;Белгородская обл.;;0.00;;309357
30259;Кулькин, Вейделевский район, Белгородская обл.;Кулькин, Вейделевский район;Белгородская обл.;;0.00;;309736
30260;Кульма, Новооскольский район, Белгородская обл.;Кульма, Новооскольский район;Белгородская обл.;;0.00;;309607
30261;Купино, Шебекинский район, Белгородская обл.;Купино, Шебекинский район;Белгородская обл.;;0.00;;309263
30262;Куприянов, Алексеевский район, Белгородская обл.;Куприянов, Алексеевский район;Белгородская обл.;;0.00;;309840
30263;Кураковка, Прохоровский район, Белгородская обл.;Кураковка, Прохоровский район;Белгородская обл.;;0.00;;309035
30264;Курасовка, Ивнянский район, Белгородская обл.;Курасовка, Ивнянский район;Белгородская обл.;;0.00;;309116
30265;Курганка, Валуйский район, Белгородская обл.;Курганка, Валуйский район;Белгородская обл.;;0.00;;
30266;Кургашки, Валуйский район, Белгородская обл.;Кургашки, Валуйский район;Белгородская обл.;;0.00;;309972
17050;Кустовое, Яковлевский р-н, Белгородская обл.;Кустовое, Яковлевский р-н;Белгородская обл.;;no limit;;309081
30267;Кучугуры, Ровеньской район, Белгородская обл.;Кучугуры, Ровеньской район;Белгородская обл.;;0.00;;309755
30268;Кущино, Алексеевский район, Белгородская обл.;Кущино, Алексеевский район;Белгородская обл.;;0.00;;309803
30269;Лавы, Валуйский район, Белгородская обл.;Лавы, Валуйский район;Белгородская обл.;;0.00;;309965
30270;Ладомировка, Ровеньской район, Белгородская обл.;Ладомировка, Ровеньской район;Белгородская обл.;;0.00;;309765
30271;Лазареново, Красногвардейский район, Белгородская ;Лазареново, Красногвардейский район;Белгородская обл.;;0.00;;309901
30272;Лазурное, Волоконовский район, Белгородская обл.;Лазурное, Волоконовский район;Белгородская обл.;;0.00;;309661
30273;Лаптевка, Ракитянский район, Белгородская обл.;Лаптевка, Ракитянский район;Белгородская обл.;;0.00;;309325
30274;Лаптиев, Вейделевский район, Белгородская обл.;Лаптиев, Вейделевский район;Белгородская обл.;;0.00;;000001
33451;Лапыгино, Белгородская обл.;Лапыгино;Белгородская обл.;;0.00;;309535
30275;Ларисовка, Черянский район, Белгородская обл.;Ларисовка, Черянский район;Белгородская обл.;;0.00;;309584
30276;Ленинский, Шебекинский район, Белгородская обл.;Ленинский, Шебекинский район;Белгородская обл.;;0.00;;309271
17051;Леоновка, Валуйский р-н, Белгородская обл.;Леоновка, Валуйский р-н;Белгородская обл.;;0.00;;309615
30277;Леоновка, Новооскольский район, Белгородская обл.;Леоновка, Новооскольский район;Белгородская обл.;;0.00;;309615
30278;Лесиковка, Алексеевский район, Белгородская обл.;Лесиковка, Алексеевский район;Белгородская обл.;;0.00;;
30279;Лески, Прохоровский район, Белгородская обл.;Лески, Прохоровский район;Белгородская обл.;;0.00;;309030
30280;Лесное Уколово, Красненский район, Белгородская об;Лесное Уколово, Красненский район;Белгородская обл.;;0.00;;309881
30281;Ливенка, Красногвардейский район, Белгородская обл;Ливенка, Красногвардейский район;Белгородская обл.;;0.00;;309900
30282;Лимарев, Ровеньской район, Белгородская обл.;Лимарев, Ровеньской район;Белгородская обл.;;0.00;;309765
30283;Липовка, Прохоровский район, Белгородская обл.;Липовка, Прохоровский район;Белгородская обл.;;0.00;;000001
30284;Лисички, Прохоровский район, Белгородская обл.;Лисички, Прохоровский район;Белгородская обл.;;0.00;;309027
30285;Лихолобов, Ровеньской район, Белгородская обл.;Лихолобов, Ровеньской район;Белгородская обл.;;0.00;;309760
30286;Лобковка, Валуйский район, Белгородская обл.;Лобковка, Валуйский район;Белгородская обл.;;0.00;;000001
30287;Логачевка, Валуйский район, Белгородская обл.;Логачевка, Валуйский район;Белгородская обл.;;0.00;;309978
30288;Лозная, Ровеньской район, Белгородская обл.;Лозная, Ровеньской район;Белгородская обл.;;0.00;;309747
30289;Лозное, Черянский район, Белгородская обл.;Лозное, Черянский район;Белгородская обл.;;0.00;;309577
30290;Лозовая Рудка, Борисовский район, Белгородская обл;Лозовая Рудка, Борисовский район;Белгородская обл.;;0.00;;309366
30291;Лозовое, Белгородский район, Белгородская обл.;Лозовое, Белгородский район;Белгородская обл.;;0.00;;308597
30292;Лозовое, Ровеньской район, Белгородская обл.;Лозовое, Ровеньской район;Белгородская обл.;;0.00;;309744
30293;Локня, Яковлевский район, Белгородская обл.;Локня, Яковлевский район;Белгородская обл.;;0.00;;309092
30294;Ломное, Грайворонский район, Белгородская обл.;Ломное, Грайворонский район;Белгородская обл.;;0.00;;309379
17052;Ломово, Корочанский р-н, Белгородская обл.;Ломово, Корочанский р-н;Белгородская обл.;;no limit;;309204
30295;Лопин, Корочанский район, Белгородская обл.;Лопин, Корочанский район;Белгородская обл.;;0.00;;000001
30296;Лубяное-Первое, Черянский район, Белгородская обл.;Лубяное-Первое, Черянский район;Белгородская обл.;;0.00;;309585
30297;Луговка, Грайворонский район, Белгородская обл.;Луговка, Грайворонский район;Белгородская обл.;;0.00;;309376
30298;Луговое, Вейделевский район, Белгородская обл.;Луговое, Вейделевский район;Белгородская обл.;;0.00;;309737
30299;Лутовиново, Волоконовский район, Белгородская обл.;Лутовиново, Волоконовский район;Белгородская обл.;;0.00;;309663
30300;Луханино, Яковлевский район, Белгородская обл.;Луханино, Яковлевский район;Белгородская обл.;;0.00;;309074
30301;Луценково, Алексеевский район, Белгородская обл.;Луценково, Алексеевский район;Белгородская обл.;;0.00;;309824
30302;Лучка, Валуйский район, Белгородская обл.;Лучка, Валуйский район;Белгородская обл.;;0.00;;309954
30304;Лучки, Ивнянский район, Белгородская обл.;Лучки, Ивнянский район;Белгородская обл.;;0.00;;309118
30303;Лучки, Прохоровский район, Белгородская обл.;Лучки, Прохоровский район;Белгородская обл.;;0.00;;309032
30305;Львов, Прохоровский район, Белгородская обл.;Львов, Прохоровский район;Белгородская обл.;;0.00;;309038
30306;Львовка, Новооскольский район, Белгородская обл.;Львовка, Новооскольский район;Белгородская обл.;;0.00;;309603
30307;Мазепин, Новооскольский район, Белгородская обл.;Мазепин, Новооскольский район;Белгородская обл.;;0.00;;309633
17053;Мазикино, Корочанский р-н, Белгородская обл.;Мазикино, Корочанский р-н;Белгородская обл.;;no limit;;
30308;Майорщина, Новооскольский район, Белгородская обл.;Майорщина, Новооскольский район;Белгородская обл.;;0.00;;
131;Майский, Белгородский р-н, Белгородская обл.;Майский, Белгородский р-н;Белгородская обл.;;no limit;Majskij, Belgorodskaya obl.;308503
30309;Майское, Валуйский район, Белгородская обл.;Майское, Валуйский район;Белгородская обл.;;0.00;;309961
30310;Макешкино, Новооскольский район, Белгородская обл.;Макешкино, Новооскольский район;Белгородская обл.;;0.00;;309630
30311;Максименково, Ровеньской район, Белгородская обл.;Максименково, Ровеньской район;Белгородская обл.;;0.00;;309758
30312;Максимовка, Шебекинский район, Белгородская обл.;Максимовка, Шебекинский район;Белгородская обл.;;0.00;;309281
30313;Малакеево, Вейделевский район, Белгородская обл.;Малакеево, Вейделевский район;Белгородская обл.;;0.00;;309736
17054;Малиновка, Белгородский р-н, Белгородская обл.;Малиновка, Белгородский р-н;Белгородская обл.;;no limit;;308592
30314;Малиново, Волоконовский район, Белгородская обл.;Малиново, Волоконовский район;Белгородская обл.;;0.00;;309670
30315;Малиново, Красненский район, Белгородская обл.;Малиново, Красненский район;Белгородская обл.;;0.00;;
30316;Малиново, Красногвардейский район, Белгородская об;Малиново, Красногвардейский район;Белгородская обл.;;0.00;;309915
30317;Малиново, Черянский район, Белгородская обл.;Малиново, Черянский район;Белгородская обл.;;0.00;;309588
30318;Малоалексеевка, Красногвардейский район, Белгородс;Малоалексеевка, Красногвардейский район;Белгородская обл.;;0.00;;309934
17055;Малобыково, Красногвардейский р-н, Белгородская об;Малобыково, Красногвардейский р-н;Белгородская обл.;;no limit;;309927
30319;Малое Городище, Новооскольский район, Белгородская;Малое Городище, Новооскольский район;Белгородская обл.;;0.00;;309624
30320;Малое Песчаное, Корочанский район, Белгородская об;Малое Песчаное, Корочанский район;Белгородская обл.;;0.00;;309216
30321;Малоленинский, Красногвардейский район, Белгородск;Малоленинский, Красногвардейский район;Белгородская обл.;;0.00;;309936
30322;Маломихайловка, Шебекинский район, Белгородская об;Маломихайловка, Шебекинский район;Белгородская обл.;;0.00;;309270
30323;Малоржавец, Красногвардейский район, Белгородская ;Малоржавец, Красногвардейский район;Белгородская обл.;;0.00;;309923
30324;Малотроицкое, Черянский район, Белгородская обл.;Малотроицкое, Черянский район;Белгородская обл.;;0.00;;309582
30325;Малояблоново, Прохоровский район, Белгородская обл;Малояблоново, Прохоровский район;Белгородская обл.;;0.00;;309038
30326;Малые Маячки, Прохоровский район, Белгородская обл;Малые Маячки, Прохоровский район;Белгородская обл.;;0.00;;309031
30327;Малый, Черянский район, Белгородская обл.;Малый, Черянский район;Белгородская обл.;;0.00;;309580
30328;Мальцевка, Корочанский район, Белгородская обл.;Мальцевка, Корочанский район;Белгородская обл.;;0.00;;309232
30329;Мандрово, Валуйский район, Белгородская обл.;Мандрово, Валуйский район;Белгородская обл.;;0.00;;309950
30330;Мариновка, Яковлевский район, Белгородская обл.;Мариновка, Яковлевский район;Белгородская обл.;;0.00;;309075
30331;Мартынцы, Ровеньской район, Белгородская обл.;Мартынцы, Ровеньской район;Белгородская обл.;;0.00;;309754
30332;Марченко, Корочанский район, Белгородская обл.;Марченко, Корочанский район;Белгородская обл.;;0.00;;000001
30333;Марынычев, Красногвардейский район, Белгородская о;Марынычев, Красногвардейский район;Белгородская обл.;;0.00;;
30335;Марьевка, Красненский район, Белгородская обл.;Марьевка, Красненский район;Белгородская обл.;;0.00;;309875
30334;Марьевка, Красногвардейский район, Белгородская об;Марьевка, Красногвардейский район;Белгородская обл.;;0.00;;309935
30336;Марьино, Шебекинский район, Белгородская обл.;Марьино, Шебекинский район;Белгородская обл.;;0.00;;309259
15846;Маслова Пристань, Шебекинский р-н, Белгородская об;Маслова Пристань, Шебекинский р-н;Белгородская обл.;;no limit;;309276
30337;Масловка, Валуйский район, Белгородская обл.;Масловка, Валуйский район;Белгородская обл.;;0.00;;309954
30338;Масловка, Прохоровский район, Белгородская обл.;Масловка, Прохоровский район;Белгородская обл.;;0.00;;309016
30339;Масловка, Ровеньской район, Белгородская обл.;Масловка, Ровеньской район;Белгородская обл.;;0.00;;309758
30340;Масычево, Грайворонский район, Белгородская обл.;Масычево, Грайворонский район;Белгородская обл.;;0.00;;309376
17056;Матрено-Гезово, Алексеевский р-н, Белгородская обл;Матрено-Гезово, Алексеевский р-н;Белгородская обл.;;no limit;;309820
30341;Махнов, Яковлевский район, Белгородская обл.;Махнов, Яковлевский район;Белгородская обл.;;0.00;;309086
30342;Махотынка, Новооскольский район, Белгородская обл.;Махотынка, Новооскольский район;Белгородская обл.;;0.00;;309602
30343;Медвежье, Черянский район, Белгородская обл.;Медвежье, Черянский район;Белгородская обл.;;0.00;;309585
17057;Мелихово, Корочанский р-н, Белгородская обл.;Мелихово, Корочанский р-н;Белгородская обл.;;no limit;;309201
30344;Меловое, Ракитянский район, Белгородская обл.;Меловое, Ракитянский район;Белгородская обл.;;0.00;;309314
30345;Меняйлово, Алексеевский район, Белгородская обл.;Меняйлово, Алексеевский район;Белгородская обл.;;0.00;;309811
30346;Меркуловка, Корочанский район, Белгородская обл.;Меркуловка, Корочанский район;Белгородская обл.;;0.00;;309222
30347;Мешковое, Шебекинский район, Белгородская обл.;Мешковое, Шебекинский район;Белгородская обл.;;0.00;;309282
30348;Миндоловка, Корочанский район, Белгородская обл.;Миндоловка, Корочанский район;Белгородская обл.;;0.00;;309237
30349;Мирный, Красногвардейский район, Белгородская обл.;Мирный, Красногвардейский район;Белгородская обл.;;0.00;;309904
30350;Миронов, Валуйский район, Белгородская обл.;Миронов, Валуйский район;Белгородская обл.;;0.00;;309975
30351;Мироновка, Прохоровский район, Белгородская обл.;Мироновка, Прохоровский район;Белгородская обл.;;0.00;;
30352;Мирошники, Новооскольский район, Белгородская обл.;Мирошники, Новооскольский район;Белгородская обл.;;0.00;;309616
30353;Михайлов, Яковлевский район, Белгородская обл.;Михайлов, Яковлевский район;Белгородская обл.;;0.00;;309075
30355;Михайловка, Валуйский район, Белгородская обл.;Михайловка, Валуйский район;Белгородская обл.;;0.00;;309966
30354;Михайловка, Прохоровский район, Белгородская обл.;Михайловка, Прохоровский район;Белгородская обл.;;0.00;;309004
30356;Мичуринский, Корочанский район, Белгородская обл.;Мичуринский, Корочанский район;Белгородская обл.;;0.00;;309237
30357;Можайское, Новооскольский район, Белгородская обл.;Можайское, Новооскольский район;Белгородская обл.;;0.00;;309625
30358;Мозолевка, Новооскольский район, Белгородская обл.;Мозолевка, Новооскольский район;Белгородская обл.;;0.00;;
30359;Мокрая Орловка, Грайворонский район, Белгородская ;Мокрая Орловка, Грайворонский район;Белгородская обл.;;0.00;;309392
30360;Мокрый Лог, Валуйский район, Белгородская обл.;Мокрый Лог, Валуйский район;Белгородская обл.;;0.00;;309966
30361;Мордовинка, Яковлевский район, Белгородская обл.;Мордовинка, Яковлевский район;Белгородская обл.;;0.00;;309061
30362;Мосьпанов, Новооскольский район, Белгородская обл.;Мосьпанов, Новооскольский район;Белгородская обл.;;0.00;;309611
30363;Мочаки, Прохоровский район, Белгородская обл.;Мочаки, Прохоровский район;Белгородская обл.;;0.00;;309022
30364;Мочаки-Первые, Прохоровский район, Белгородская об;Мочаки-Первые, Прохоровский район;Белгородская обл.;;0.00;;309026
30365;Мощеное, Грайворонский район, Белгородская обл.;Мощеное, Грайворонский район;Белгородская обл.;;0.00;;309391
30366;Мощеное, Яковлевский район, Белгородская обл.;Мощеное, Яковлевский район;Белгородская обл.;;0.00;;309091
30367;Муренцев, Новооскольский район, Белгородская обл.;Муренцев, Новооскольский район;Белгородская обл.;;0.00;;309603
17058;Муром, Шебекинский р-н, Белгородская обл.;Муром, Шебекинский р-н;Белгородская обл.;;no limit;;309257
30368;Мухановка, Корочанский район, Белгородская обл.;Мухановка, Корочанский район;Белгородская обл.;;0.00;;309207
30369;Мухин, Шебекинский район, Белгородская обл.;Мухин, Шебекинский район;Белгородская обл.;;0.00;;309271
30370;Мухоудеровка, Алексеевский район, Белгородская обл;Мухоудеровка, Алексеевский район;Белгородская обл.;;0.00;;309826
17059;Мясоедово, Белгородский р-н, Белгородская обл.;Мясоедово, Белгородский р-н;Белгородская обл.;;no limit;;000001
30371;Нагольное, Ровеньской район, Белгородская обл.;Нагольное, Ровеньской район;Белгородская обл.;;0.00;;309745
30372;Нагорье, Ровеньской район, Белгородская обл.;Нагорье, Ровеньской район;Белгородская обл.;;0.00;;309750
30373;Надеждовка, Алексеевский район, Белгородская обл.;Надеждовка, Алексеевский район;Белгородская обл.;;0.00;;309822
30374;Надежевка, Краснояружский район, Белгородская обл.;Надежевка, Краснояружский район;Белгородская обл.;;0.00;;309432
30375;Надежный, Новооскольский район, Белгородская обл.;Надежный, Новооскольский район;Белгородская обл.;;0.00;;309613
17060;Насоново, Валуйский р-н, Белгородская обл.;Насоново, Валуйский р-н;Белгородская обл.;;no limit;;309960
30376;Наумовка Вторая, Белгородский район, Белгородская ;Наумовка Вторая, Белгородский район;Белгородская обл.;;0.00;;308593
30377;Наумовка, Белгородский район, Белгородская обл.;Наумовка, Белгородский район;Белгородская обл.;;0.00;;308593
30378;Неведомый Колодезь, Яковлевский район, Белгородска;Неведомый Колодезь, Яковлевский район;Белгородская обл.;;0.00;;309092
17061;Недоступовка, Белгородский р-н, Белгородская обл.;Недоступовка, Белгородский р-н;Белгородская обл.;;no limit;;
17062;Нежеголь, Шебекинский р-н, Белгородская обл.;Нежеголь, Шебекинский р-н;Белгородская обл.;;no limit;;
39;Незнамово, Старооскольский р-н, Белгородская обл.;Незнамово, Старооскольский р-н;Белгородская обл.;;0.00;Neznamovo, Belgorodskaya obl.;309540
30379;Неклюдово, Шебекинский район, Белгородская обл.;Неклюдово, Шебекинский район;Белгородская обл.;;0.00;;309253
30380;Некрасовка, Черянский район, Белгородская обл.;Некрасовка, Черянский район;Белгородская обл.;;0.00;;309571
30381;Нелидовка д.., Корочанский район, Белгородская обл;Нелидовка д.., Корочанский район;Белгородская обл.;;0.00;;
30382;Неменущий, Алексеевский район, Белгородская обл.;Неменущий, Алексеевский район;Белгородская обл.;;0.00;;309825
30383;Немцево, Новооскольский район, Белгородская обл.;Немцево, Новооскольский район;Белгородская обл.;;0.00;;309633
30384;Непхаево, Яковлевский район, Белгородская обл.;Непхаево, Яковлевский район;Белгородская обл.;;0.00;;309065
30385;Нехаевка, Вейделевский район, Белгородская обл.;Нехаевка, Вейделевский район;Белгородская обл.;;0.00;;309729
17063;Нехотеевка, Белгородский р-н, Белгородская обл.;Нехотеевка, Белгородский р-н;Белгородская обл.;;no limit;;
30386;Нехотеевка, Шебекинский район, Белгородская обл.;Нехотеевка, Шебекинский район;Белгородская обл.;;0.00;;000001
17065;Нечаевка, Белгородский р-он, Белгородская обл.;Нечаевка, Белгородский р-он;Белгородская обл.;;no limit;;308599
17064;Нечаевка, Новооскольский р-он, Белгородская обл.;Нечаевка, Новооскольский р-он;Белгородская обл.;;no limit;;309601
30387;Нечаевка, Прохоровский район, Белгородская обл.;Нечаевка, Прохоровский район;Белгородская обл.;;0.00;;309032
30388;Нечаево, Корочанский район, Белгородская обл.;Нечаево, Корочанский район;Белгородская обл.;;0.00;;309238
